product_design_evidence_id,product_task_assessment_id,aida_stage,evidence_role,product_configuration_documented,product_design_evidence_type,product_design_evidence_url,source_publication_date,source_access_date,evidence_summary,supported_product_autonomy_rating,documented_human_gate,evidence_strength,source_conflict_flag,supports_final_rating,reviewer_id,review_date
pde_pta_tr_onesource_indirect_tax_acc04_act_01,pta_tr_onesource_indirect_tax_acc04,act,stage_authority,"ONESOURCE Sales & Use Tax powered by CoCounsel (U.S.) with connected source systems, touchless compliance through signature-ready returns, and required final human review/signoff, as of 2026-08-19",detailed_product_page,https://tax.thomsonreuters.com/en/products/onesource-sales-and-use-tax-ai,,2026-08-19,"The system prepares signature-ready returns and can automate filing/payment after review, but touchless compliance expressly stops for final review and signoff before release.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_avalara_tax_research_acc04_acquire_01,pta_avalara_tax_research_acc04,acquire,stage_authority,"Avalara Tax Research with Avi for Tax Research in the Avalara Portal, using current U.S. state and local sales/use-tax content and cited answers, as of 2026-08-19",detailed_product_page,https://www.avalara.com/us/en/products/avalara-tax-research.html,,2026-08-19,"Avalara supplies regularly updated state-specific rules, rates, historical laws and expert-curated content, while the user frames and supplies the business/transaction facts to be researched.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_avalara_tax_research_acc04_interpret_01,pta_avalara_tax_research_acc04,interpret,stage_authority,"Avalara Tax Research with Avi for Tax Research in the Avalara Portal, using current U.S. state and local sales/use-tax content and cited answers, as of 2026-08-19",detailed_product_page,https://www.avalara.com/us/en/products/avalara-tax-research.html,,2026-08-19,Avi immediately returns a plain-language answer with citations and source links from regularly updated tax content; no approval step precedes delivery of the research interpretation.,4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_avalara_tax_research_acc04_decide_01,pta_avalara_tax_research_acc04,decide,stage_authority,"Avalara Tax Research with Avi for Tax Research in the Avalara Portal, using current U.S. state and local sales/use-tax content and cited answers, as of 2026-08-19",detailed_product_page,https://www.avalara.com/us/en/products/avalara-tax-research.html,,2026-08-19,"The product provides direct yes/no taxability answers, rates, classification guidance and decision-tree results with legal support for the bounded question; it is designed as a self-service answer rather than a draft requiring an internal product approval.",4,none,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_avalara_tax_research_acc04_act_01,pta_avalara_tax_research_acc04,act,stage_authority,"Avalara Tax Research with Avi for Tax Research in the Avalara Portal, using current U.S. state and local sales/use-tax content and cited answers, as of 2026-08-19",detailed_product_page,https://www.avalara.com/us/en/products/avalara-tax-research.html,,2026-08-19,"Users can export and share cited answers for audit support, but Avalara states Tax Research is a standalone research product; return preparation, reporting, payment and filing are outside it.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_intuit_turbotax_assist_acc04_acquire_01,pta_intuit_turbotax_assist_acc04,acquire,stage_authority,"TurboTax Online Do It Yourself for tax year 2025 (U.S.) with Intuit Assist, supported document import/autofill, personalized checklist, deductions/credits analysis and CompleteCheck, as of 2026-08-19",manual,https://ttlc.intuit.com/turbotax-support/en-us/help-article/data-privacy/intuit-assist/L8AA2pNTy_US_en_US,2026-01-22,2026-08-19,"Intuit Assist creates a personalized checklist and uses uploaded data/documents, while the taxpayer must provide the documents and answers describing the tax situation.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_intuit_turbotax_assist_acc04_interpret_01,pta_intuit_turbotax_assist_acc04,interpret,stage_authority,"TurboTax Online Do It Yourself for tax year 2025 (U.S.) with Intuit Assist, supported document import/autofill, personalized checklist, deductions/credits analysis and CompleteCheck, as of 2026-08-19",manual,https://ttlc.intuit.com/turbotax-support/en-us/help-article/data-privacy/intuit-assist/L8AA2pNTy_US_en_US,2026-01-22,2026-08-19,"The system analyzes the return, finds deductions and credits, checks accuracy in real time and helps resolve mistakes, but the taxpayer supplies/validates facts and follows the guided questions.",3,routine_review_or_approval,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_intuit_turbotax_assist_acc04_decide_01,pta_intuit_turbotax_assist_acc04,decide,stage_authority,"TurboTax Online Do It Yourself for tax year 2025 (U.S.) with Intuit Assist, supported document import/autofill, personalized checklist, deductions/credits analysis and CompleteCheck, as of 2026-08-19",detailed_product_page,https://turbotax.intuit.com/personal-taxes/online/free-edition.jsp,,2026-08-19,"TurboTax applies supported rules, identifies qualifying credits/deductions, calculates the proposed outcome and runs CompleteCheck, while the taxpayer confirms elections, answers unresolved prompts and accepts the return.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_intuit_turbotax_assist_acc04_act_01,pta_intuit_turbotax_assist_acc04,act,stage_authority,"TurboTax Online Do It Yourself for tax year 2025 (U.S.) with Intuit Assist, supported document import/autofill, personalized checklist, deductions/credits analysis and CompleteCheck, as of 2026-08-19",detailed_product_page,https://turbotax.intuit.com/personal-taxes/online/file-your-own-taxes/,,2026-08-19,"The DIY product prepares and checks the return, then instructs the taxpayer to submit; the customer must explicitly pay and e-file or print, so release is gated even though filing transmission is automated afterward.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_radai_omni_reporting_rad01_acquire_01,pta_radai_omni_reporting_rad01,acquire,stage_authority,"Rad AI Omni Reporting / current Rad AI Reporting workflow: radiologist-dictated findings and clinical indication, personalized templates, guideline insertion, complete report generation, radiologist review and signature",detailed_product_page,https://www.radai.com/reporting,,2026-08-19,"The workflow instructs the radiologist to dictate findings using existing PACS/RIS/EHR and a microphone; the reporting product operates on those supplied findings rather than obtaining the patient history, prior studies, image-quality information, or other RAD-01 inputs. Human-gate detail: Radiologist obtains and interprets the case inputs before dictation.",0,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_radai_omni_reporting_rad01_interpret_01,pta_radai_omni_reporting_rad01,interpret,stage_authority,"Rad AI Omni Reporting / current Rad AI Reporting workflow: radiologist-dictated findings and clinical indication, personalized templates, guideline insertion, complete report generation, radiologist review and signature",detailed_product_page,https://www.radai.com/reporting,,2026-08-19,"Rad AI uses the radiologist's freely dictated findings and prior reporting style to generate a complete templated report and can catch clinically significant report errors, but the radiologist remains responsible for looking at and interpreting the images. Human-gate detail: Radiologist supplies the substantive image findings and reviews the generated clinical synthesis.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_radai_omni_reporting_rad01_decide_01,pta_radai_omni_reporting_rad01,decide,stage_authority,"Rad AI Omni Reporting / current Rad AI Reporting workflow: radiologist-dictated findings and clinical indication, personalized templates, guideline insertion, complete report generation, radiologist review and signature",detailed_product_page,https://www.radai.com/reporting,,2026-08-19,"The product automatically inserts consensus-guideline recommendations and drafts the impression, providing substantial recommendation support without selecting the final assessment, urgency, follow-up, or clinical coordination independently. Human-gate detail: Radiologist retains final judgment and signs the report.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_radai_omni_reporting_rad01_act_01,pta_radai_omni_reporting_rad01,act,stage_authority,"Rad AI Omni Reporting / current Rad AI Reporting workflow: radiologist-dictated findings and clinical indication, personalized templates, guideline insertion, complete report generation, radiologist review and signature",detailed_product_page,https://www.radai.com/reporting,,2026-08-19,"The product generates a comprehensive, customized report, after which the documented workflow explicitly requires the radiologist to review and sign the final report. Human-gate detail: Explicit routine radiologist review and signature before release.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_sonic_dl_rad01_acquire_01,pta_gehc_sonic_dl_rad01,acquire,stage_authority,"Sonic DL current U.S. configuration under K243667: Sonic DL Cine plus Sonic DL 3D on compatible GE HealthCare 1.5T, 3.0T, and 7.0T MR systems",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K243667.pdf,2025-06-05,2026-08-19,Sonic DL reconstructs MR images from highly undersampled data and thereby enables highly accelerated 2D cardiac cine and 3D Cartesian acquisitions across all anatomies on compatible scanners. Human-gate detail: Clinical staff still select and conduct the examination and supply all non-image case inputs; Sonic DL performs the reconstruction component.,2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_sonic_dl_rad01_interpret_01,pta_gehc_sonic_dl_rad01,interpret,stage_authority,"Sonic DL current U.S. configuration under K243667: Sonic DL Cine plus Sonic DL 3D on compatible GE HealthCare 1.5T, 3.0T, and 7.0T MR systems",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K243667.pdf,2025-06-05,2026-08-19,"The cleared function is deep-learning image reconstruction that preserves diagnostic image quality; it does not produce findings, diagnoses, or case interpretations. Human-gate detail: A physician derives clinical meaning from the reconstructed images.",0,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_sonic_dl_rad01_decide_01,pta_gehc_sonic_dl_rad01,decide,stage_authority,"Sonic DL current U.S. configuration under K243667: Sonic DL Cine plus Sonic DL 3D on compatible GE HealthCare 1.5T, 3.0T, and 7.0T MR systems",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K243667.pdf,2025-06-05,2026-08-19,"The indicated functionality is accelerated image reconstruction; no final assessment, urgency, follow-up, additional-exam, or coordination decision is made by the product. Human-gate detail: Clinical decisions remain outside the documented product function.",0,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_sonic_dl_rad01_act_01,pta_gehc_sonic_dl_rad01,act,stage_authority,"Sonic DL current U.S. configuration under K243667: Sonic DL Cine plus Sonic DL 3D on compatible GE HealthCare 1.5T, 3.0T, and 7.0T MR systems",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K243667.pdf,2025-06-05,2026-08-19,"The integrated software executes the bounded reconstruction/acceleration portion of an MR examination, while staff conduct the scan and a radiologist completes the report and communication endpoint. Human-gate detail: Human staff materially complete the examination and all diagnostic-report actions.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_rapidai_ncct_stroke_rad01_acquire_01,pta_rapidai_ncct_stroke_rad01,acquire,stage_authority,Rapid NCCT Stroke integrated Rapid Platform configuration under K222884 for adult noncontrast head CT ICH and ICA/MCA-M1 LVO triage,regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K222884.pdf,2023-03-02,2026-08-19,"FDA documentation describes an automated pipeline whose time-to-notification includes obtaining the completed DICOM exam and de-identifying it, but it does not obtain the patient history, prior studies, acquisition context, or image-quality information required by full RAD-01 Acquire. Human-gate detail: Humans perform the examination and assemble the broader case context.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_rapidai_ncct_stroke_rad01_interpret_01,pta_rapidai_ncct_stroke_rad01,interpret,stage_authority,Rapid NCCT Stroke integrated Rapid Platform configuration under K222884 for adult noncontrast head CT ICH and ICA/MCA-M1 LVO triage,regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K222884.pdf,2023-03-02,2026-08-19,"The AI analyzes NCCT images for suspected ICH and LVO, but the preview is informational only, is not diagnostic, and all clinicians remain responsible for reviewing full images under the standard of care. Human-gate detail: Explicit full-image clinician review and professional judgment remain required. Source conflict or jurisdiction note: Broader vendor descriptions of clinical AI do not override the FDA triage-only label.",1,human_materially_completes,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_rapidai_ncct_stroke_rad01_decide_01,pta_rapidai_ncct_stroke_rad01,decide,stage_authority,Rapid NCCT Stroke integrated Rapid Platform configuration under K222884 for adult noncontrast head CT ICH and ICA/MCA-M1 LVO triage,regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K222884.pdf,2023-03-02,2026-08-19,"The device flags and prioritizes suspected-positive cases, but it does not make the final diagnosis, order CTA/MRA, choose treatment, or determine the broader clinical disposition. Human-gate detail: Clinicians make all diagnostic and management decisions using the full images and other patient information. Source conflict or jurisdiction note: Broader vendor descriptions of decision-grade insights are bounded by the FDA label.",1,human_materially_completes,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_rapidai_ncct_stroke_rad01_act_01,pta_rapidai_ncct_stroke_rad01,act,stage_authority,Rapid NCCT Stroke integrated Rapid Platform configuration under K222884 for adult noncontrast head CT ICH and ICA/MCA-M1 LVO triage,regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K222884.pdf,2023-03-02,2026-08-19,"The system automatically sends priority notifications through PACS, email, or mobile and changes workflow order, but does not issue the final radiology report or complete diagnostic communication. Human-gate detail: No routine human approval is documented for the alert itself; humans still complete the substantive RAD-01 report and communication endpoint.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_qureai_qct_ln_quant_rad01_acquire_01,pta_qureai_qct_ln_quant_rad01,acquire,stage_authority,"qCT LN Quant K240740 cloud/PACS or web configuration for user-detected solid pulmonary nodules at least 6 mm, including semiautomatic segmentation, quantitative tracking, risk calculators, and guideline outputs",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240740.pdf,2024-08-16,2026-08-19,"The cloud module receives de-identified scans from DICOM/PACS, but the user selects the nodule region with seed points and supplies additional patient and nodule variables. Human-gate detail: User selects the target and supplies essential clinical inputs.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_qureai_qct_ln_quant_rad01_interpret_01,pta_qureai_qct_ln_quant_rad01,interpret,stage_authority,"qCT LN Quant K240740 cloud/PACS or web configuration for user-detected solid pulmonary nodules at least 6 mm, including semiautomatic segmentation, quantitative tracking, risk calculators, and guideline outputs",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240740.pdf,2024-08-16,2026-08-19,"The product quantifies user-detected nodules, creates 2D/3D views, measures diameter, volume, density and change over time, and calculates risk; the user must verify and manually correct segmentations and the product is not intended for diagnosis. Human-gate detail: Explicit user verification/correction and physician diagnostic review. Source conflict or jurisdiction note: Vendor marketing is broader than the FDA diagnosis limitation; the FDA label controls.",2,human_materially_completes,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_qureai_qct_ln_quant_rad01_decide_01,pta_qureai_qct_ln_quant_rad01,decide,stage_authority,"qCT LN Quant K240740 cloud/PACS or web configuration for user-detected solid pulmonary nodules at least 6 mm, including semiautomatic segmentation, quantitative tracking, risk calculators, and guideline outputs",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240740.pdf,2024-08-16,2026-08-19,"The device calculates Brock and Lung-RADS outputs and provides Fleischner-guideline recommendations, but the guideline itself preserves clinician and patient discretion and the clinician remains responsible for treatment or transfer initiation. Human-gate detail: Clinician independently reviews the original image and chooses management.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_qureai_qct_ln_quant_rad01_act_01,pta_qureai_qct_ln_quant_rad01,act,stage_authority,"qCT LN Quant K240740 cloud/PACS or web configuration for user-detected solid pulmonary nodules at least 6 mm, including semiautomatic segmentation, quantitative tracking, risk calculators, and guideline outputs",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240740.pdf,2024-08-16,2026-08-19,"The system returns overlays, quantitative outputs, and guideline-based reporting content to PACS or the web workflow, but it neither finalizes the diagnostic report nor initiates treatment/transfer. Human-gate detail: Clinician completes the final report, communication, and any downstream action.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_boneage_rad01_acquire_01,pta_gleamer_boneage_rad01,acquire,stage_authority,"Gleamer BoneAge for frontal hand radiographs in patients aged 3-18, with automated Greulich & Pyle bone-age assessment, predicted adult height, native-image results, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/us/copilot/boneage,,2026-08-19,"The product is documented as analyzing a frontal hand acquisition after the X-ray exists; its function is bone-age assessment, not patient-history collection or image acquisition. Human-gate detail: Clinical staff obtain the radiograph and case context. Source conflict or jurisdiction note: The URL locale is US, but the existing assessment should retain EU until U.S. regulatory/availability evidence is separately verified.",0,human_materially_completes,P2_official_workflow_evidence,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_boneage_rad01_interpret_01,pta_gleamer_boneage_rad01,interpret,stage_authority,"Gleamer BoneAge for frontal hand radiographs in patients aged 3-18, with automated Greulich & Pyle bone-age assessment, predicted adult height, native-image results, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/us/copilot/boneage,,2026-08-19,"BoneAge automates Greulich & Pyle bone-age assessment for ages 3-18 and calculates predicted adult height; AI results appear on native images for radiologists to review, accept, or reject. Human-gate detail: Explicit routine radiologist review/accept/reject before reliance.",3,routine_review_or_approval,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_boneage_rad01_decide_01,pta_gleamer_boneage_rad01,decide,stage_authority,"Gleamer BoneAge for frontal hand radiographs in patients aged 3-18, with automated Greulich & Pyle bone-age assessment, predicted adult height, native-image results, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/us/copilot/boneage,,2026-08-19,"The product identifies advanced or delayed skeletal development and predicts adult height, supplying decision cues but not selecting follow-up, urgency, additional imaging, or the final clinical disposition. Human-gate detail: Clinician makes the final assessment and management decision.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_boneage_rad01_act_01,pta_gleamer_boneage_rad01,act,stage_authority,"Gleamer BoneAge for frontal hand radiographs in patients aged 3-18, with automated Greulich & Pyle bone-age assessment, predicted adult height, native-image results, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/us/copilot/boneage,,2026-08-19,"The result is displayed in a workflow summary/native-image view, but the product page does not document final report signature, release, or communication to clinicians, patients, or families. Human-gate detail: Radiologist completes and releases the report and communication.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_bonemetrics_rad01_acquire_01,pta_gleamer_bonemetrics_rad01,acquire,stage_authority,"Gleamer BoneMetrics for AP, PA, and lateral X-ray/EOS examinations in patients older than 15, with more than 50 automated MSK measurements, reference values, native-image overlays, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/copilot/bonemetrics,,2026-08-19,"The product is designed for analysis of already acquired X-ray/EOS examinations; no patient-history elicitation, examination acquisition, or image-quality collection function is documented. Human-gate detail: Clinical staff acquire and select the images and case context.",0,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_bonemetrics_rad01_interpret_01,pta_gleamer_bonemetrics_rad01,interpret,stage_authority,"Gleamer BoneMetrics for AP, PA, and lateral X-ray/EOS examinations in patients older than 15, with more than 50 automated MSK measurements, reference values, native-image overlays, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/copilot/bonemetrics,,2026-08-19,"BoneMetrics automatically performs more than 50 MSK measurements across several anatomies and displays condition-relevant findings, while radiologists can review, accept, or reject AI results and remain responsible for full diagnosis. Human-gate detail: Routine radiologist review/accept/reject; clinician integrates measurements into the full interpretation.",2,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_bonemetrics_rad01_decide_01,pta_gleamer_bonemetrics_rad01,decide,stage_authority,"Gleamer BoneMetrics for AP, PA, and lateral X-ray/EOS examinations in patients older than 15, with more than 50 automated MSK measurements, reference values, native-image overlays, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/copilot/bonemetrics,,2026-08-19,"Reference thresholds for more than 30 measurements help users assess whether values are expected, but the product does not select the final diagnosis, follow-up, urgency, or additional examination. Human-gate detail: Clinician makes the substantive assessment and management choice.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gleamer_bonemetrics_rad01_act_01,pta_gleamer_bonemetrics_rad01,act,stage_authority,"Gleamer BoneMetrics for AP, PA, and lateral X-ray/EOS examinations in patients older than 15, with more than 50 automated MSK measurements, reference values, native-image overlays, and radiologist review/accept/reject workflow",detailed_product_page,https://www.gleamer.ai/copilot/bonemetrics,,2026-08-19,"The product creates measurements and image overlays, but does not itself finalize, sign, release, or communicate the complete radiology report. Human-gate detail: Radiologist completes the report and communication endpoint.",1,human_materially_completes,P2_official_workflow_evidence,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_nuance_powerscribe_smart_impression_rad01_acquire_01,pta_nuance_powerscribe_smart_impression_rad01,acquire,stage_authority,"PowerScribe One Smart Impression with Automatic Smart Impression enabled: generative-AI draft of the Impression section from report dictation/clinical content, with recommendations and mandatory user review",manual,https://support.microsoft.com/en-us/powerscribe-one/smart-impression,,2026-08-19,"Smart Impression analyzes the user's dictation style and clinical content after the report body has been dictated; it does not obtain the history, examination, prior studies, or image-quality inputs. Human-gate detail: Radiologist supplies the case findings and report-body content.",0,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_nuance_powerscribe_smart_impression_rad01_interpret_01,pta_nuance_powerscribe_smart_impression_rad01,interpret,stage_authority,"PowerScribe One Smart Impression with Automatic Smart Impression enabled: generative-AI draft of the Impression section from report dictation/clinical content, with recommendations and mandatory user review",manual,https://support.microsoft.com/en-us/powerscribe-one/smart-impression,,2026-08-19,"The feature automatically drafts an Impression from dictated clinical content, but it does not perform primary image interpretation and the user must review the draft for accuracy. Human-gate detail: Explicit routine radiologist review and editing of the draft.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_nuance_powerscribe_smart_impression_rad01_decide_01,pta_nuance_powerscribe_smart_impression_rad01,decide,stage_authority,"PowerScribe One Smart Impression with Automatic Smart Impression enabled: generative-AI draft of the Impression section from report dictation/clinical content, with recommendations and mandatory user review",manual,https://support.microsoft.com/en-us/powerscribe-one/smart-impression,,2026-08-19,"Smart Impression can generate draft recommendations matching the user's style, but the radiologist reviews the content and retains all final assessment and follow-up decisions. Human-gate detail: Radiologist validates or edits every generated draft before reliance.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_nuance_powerscribe_smart_impression_rad01_act_01,pta_nuance_powerscribe_smart_impression_rad01,act,stage_authority,"PowerScribe One Smart Impression with Automatic Smart Impression enabled: generative-AI draft of the Impression section from report dictation/clinical content, with recommendations and mandatory user review",manual,https://support.microsoft.com/en-us/powerscribe-one/smart-impression,,2026-08-19,"The feature populates a draft Impression field only; other report text remains user-created, and Microsoft instructs the user to review the generated draft and edit it when needed. Human-gate detail: Radiologist materially completes the report and authorizes release.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_philips_smartspeed_precise_rad01_acquire_01,pta_philips_smartspeed_precise_rad01,acquire,stage_authority,"SmartSpeed Precise in Philips MR software R12.3 on supported U.S. 1.5T/3.0T systems, with optional Dual-AI reconstruction, operator selection, and adjustable noise reduction",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251397.pdf,2025-07-02,2026-08-19,"The optional AI reconstruction feature increases SNR and sharpness and permits higher acquisition acceleration; the interface requires the operator to select SmartSpeed Precise and adjust noise reduction. Human-gate detail: Operator selects/configures the feature and clinical staff complete patient setup, protocol selection, and the broader examination. Source conflict or jurisdiction note: A February 2025 announcement labeled the product work in progress; the later FDA clearance and current U.S. product page supersede it.",2,human_materially_completes,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_philips_smartspeed_precise_rad01_interpret_01,pta_philips_smartspeed_precise_rad01,interpret,stage_authority,"SmartSpeed Precise in Philips MR software R12.3 on supported U.S. 1.5T/3.0T systems, with optional Dual-AI reconstruction, operator selection, and adjustable noise reduction",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251397.pdf,2025-07-02,2026-08-19,The cleared feature reconstructs images and improves image quality; the FDA summary states that interpretation of MR images is the responsibility of trained physicians. Human-gate detail: Trained physician performs the substantive interpretation.,0,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_philips_smartspeed_precise_rad01_decide_01,pta_philips_smartspeed_precise_rad01,decide,stage_authority,"SmartSpeed Precise in Philips MR software R12.3 on supported U.S. 1.5T/3.0T systems, with optional Dual-AI reconstruction, operator selection, and adjustable noise reduction",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251397.pdf,2025-07-02,2026-08-19,"No diagnostic, urgency, follow-up, additional-exam, or coordination decision function is included; the product's documented role is reconstruction and image-quality improvement. Human-gate detail: All clinical decisions remain with trained users.",0,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_philips_smartspeed_precise_rad01_act_01,pta_philips_smartspeed_precise_rad01,act,stage_authority,"SmartSpeed Precise in Philips MR software R12.3 on supported U.S. 1.5T/3.0T systems, with optional Dual-AI reconstruction, operator selection, and adjustable noise reduction",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251397.pdf,2025-07-02,2026-08-19,"The software executes a bounded reconstruction/acceleration portion of the examination, while technologists conduct the scan and the radiologist completes and releases the diagnostic report. Human-gate detail: Human staff materially complete the examination and report endpoint.",2,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_clarify_dl_rad03_acquire_01,pta_gehc_clarify_dl_rad03,acquire,stage_authority,"Clarify DL bone-SPECT deep-learning image reconstruction on Xeleris V / compatible GE nuclear-medicine systems; existing EU assessment, with a separately supportable U.S. configuration after K241350 and May 2025 availability",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K241350.pdf,2025-01-03,2026-08-19,"The indication is a deep-learning reconstruction method for already acquired nuclear-medicine bone-SPECT images; it does not acquire the clinical, laboratory, material, or patient-status inputs in RAD-03. Human-gate detail: Clinical staff perform image acquisition and obtain all broader case inputs. Source conflict or jurisdiction note: An older CE-market white paper said not available in the U.S.; later FDA clearance and May 2025 U.S. launch supersede that statement for a separate U.S. row.",0,human_materially_completes,P1_governing_documentation,TRUE,TRUE,codex_assisted_calibration,2026-08-19
pde_pta_gehc_clarify_dl_rad03_interpret_01,pta_gehc_clarify_dl_rad03,interpret,stage_authority,"Clarify DL bone-SPECT deep-learning image reconstruction on Xeleris V / compatible GE nuclear-medicine systems; existing EU assessment, with a separately supportable U.S. configuration after K241350 and May 2025 availability",regulatory_label,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K241350.pdf,2025-01-03,2026-08-19,"Clarify DL reduces noise and improves bone-SPECT image quality; it does not produce a clinical diagnosis, appropriateness assessment, or comprehensive dose/risk interpretation. Human-gate detail: Clinician performs the substantive nuclear-medicine interpretation.",1,human_materially_completes,P1_governing_documentation,FALSE,TRUE,codex_assisted_calibration,2026-08-19
